Date,Open,High,Low,Close,Volume
2020-04-08,44460.48828,45256.79688,44327.76953,44792.28516,2679939
2020-04-09,45124.07813,47778.43359,45124.07813,47114.84766,3381186
2020-04-10,47114.84766,47712.07813,46185.82031,46849.41016,2523215
2020-04-13,46849.41016,47645.71875,46451.25781,46982.12891,1577526
2020-04-14,46783.05078,46982.12891,44991.35938,46384.89844,2960520
2020-04-15,46252.17969,47313.92188,46252.17969,47048.48828,1684384
2020-04-16,46451.25781,47247.5625,46318.53906,47247.5625,1672795
2020-04-17,47446.64063,47645.71875,47048.48828,47380.28125,2756432
2020-04-20,47579.35938,48043.87109,46982.12891,47712.07813,2194172
2020-04-21,47114.84766,47446.64063,44991.35938,47446.64063,3333552
2020-04-22,45787.66797,47181.20313,45787.66797,45986.74219,2514039
2020-04-23,47114.84766,47114.84766,45654.94922,45920.38672,1810772
2020-04-24,45920.38672,46185.82031,44792.28516,45721.30859,1849441
2020-04-27,46384.89844,46384.89844,44327.76953,44327.76953,3922696
2020-04-28,44327.76953,45455.87109,43266.02734,44460.48828,3093569
2020-04-29,44460.48828,45190.4375,44460.48828,45124.07813,2455975
2020-05-04,45124.07813,45190.4375,44327.76953,44725.92578,1368706
2020-05-05,44659.56641,44925,44327.76953,44327.76953,1518468
2020-05-06,44659.56641,44925,44128.69531,44858.64063,1782381
2020-05-07,44991.35938,46252.17969,44925,46252.17969,3600931
2020-05-08,46451.25781,49238.33203,46318.53906,48773.82031,6126664
2020-05-11,48773.82031,49437.41016,48110.23047,49437.41016,2635906
2020-05-12,49503.76953,50432.79297,49371.05078,50167.35547,3474287
2020-05-13,50167.35547,50764.58594,47778.43359,50167.35547,2790836
2020-05-14,49769.20313,50698.23047,49702.84375,50432.79297,3342533
2020-05-15,50698.23047,50764.58594,50167.35547,50432.79297,2565200
2020-05-18,50631.87109,52423.5625,50300.07422,52091.76563,1725765
2020-05-19,53020.79297,53153.50781,52290.84375,52423.5625,2580314
2020-05-20,52025.40625,52888.07422,52025.40625,52821.71484,1139559
2020-05-21,53087.15234,53883.45703,52821.71484,53883.45703,2380417
2020-05-22,53883.45703,53949.81641,53087.15234,53750.73828,2480931
2020-05-25,53684.38281,53949.81641,53618.02344,53817.09766,1232251
2020-05-26,53750.73828,54812.48438,53750.73828,54746.125,1415618
2020-05-27,55077.91797,56006.94531,55011.55859,55011.55859,1232342
2020-05-28,55077.91797,56471.45703,55077.91797,56073.30469,3493590
2020-05-29,56405.09766,57068.6875,56073.30469,56537.81641,1749846
2020-06-01,56736.89063,57533.19922,56736.89063,57400.48047,1395003
2020-06-02,57665.91797,57665.91797,57267.76172,57466.83984,1724017
2020-06-03,57732.27734,58329.50781,57665.91797,58329.50781,757622
2020-06-04,58395.86719,59059.45313,58395.86719,59059.45313,1109691
2020-06-05,59125.8125,59258.53125,57732.27734,59059.45313,1280264
2020-06-08,59059.45313,59855.76172,58661.30078,59324.89063,1841861
2020-06-09,59656.68359,59723.04297,59324.89063,59391.25,629439
2020-06-10,59391.25,59590.32813,59258.53125,59457.60938,5068781
2020-06-11,59391.25,59457.60938,57732.27734,58395.86719,1784084
2020-06-12,54746.125,57400.48047,54746.125,56803.25,2430598
2020-06-15,56803.25,56935.96875,54281.61328,54414.32813,1836286
2020-06-16,55741.50781,55741.50781,54679.76563,55542.42969,1210054
2020-06-17,56405.09766,56537.81641,55608.78906,55874.22656,1871262
2020-06-18,55741.50781,57400.48047,55675.14844,56405.09766,2938232
2020-06-19,56405.09766,57068.6875,56405.09766,56670.53125,1930364
2020-06-22,56405.09766,56803.25,56405.09766,56736.89063,2081240
2020-06-23,56736.89063,57732.27734,56604.17578,57068.6875,1442502
2020-06-24,57068.6875,57068.6875,55807.86719,56206.01953,1115388
2020-06-25,54878.84375,56006.94531,54878.84375,55542.42969,823777
2020-06-26,55807.86719,56206.01953,55077.91797,55276.99609,1553565
2020-06-29,55276.99609,55276.99609,53817.09766,54082.53516,1411082
2020-06-30,54746.125,54746.125,53087.15234,53286.22656,1469266
2020-07-01,53286.22656,54878.84375,53087.15234,54878.84375,720987
2020-07-02,55210.63672,55210.63672,53750.73828,54812.48438,1008213
2020-07-03,54746.125,55276.99609,54547.04688,55077.91797,558085
2020-07-06,55077.91797,55343.35547,54679.76563,55011.55859,1915084
2020-07-07,55741.50781,55874.22656,55276.99609,55343.35547,2059752
2020-07-08,55210.63672,55343.35547,54945.19922,55077.91797,881855
2020-07-09,55675.14844,55675.14844,55276.99609,55476.07422,1565982
2020-07-10,55343.35547,55476.07422,54480.6875,54878.84375,1580133
2020-07-13,55343.35547,55409.71484,54679.76563,55011.55859,594689
2020-07-14,55011.55859,55077.91797,54547.04688,55077.91797,913380
2020-07-15,55210.63672,55608.78906,55210.63672,55409.71484,1806131
2020-07-16,55608.78906,55675.14844,55011.55859,55409.71484,2003391
2020-07-17,55476.07422,55476.07422,54945.19922,54945.19922,1376738
2020-07-20,54746.125,54878.84375,54215.25391,54547.04688,1245996
2020-07-21,54746.125,54945.19922,54215.25391,54746.125,1931525
2020-07-22,54746.125,54746.125,54547.04688,54746.125,1175907
2020-07-23,54746.125,54945.19922,54480.6875,54746.125,2117077
2020-07-24,54480.6875,54613.40625,52091.76563,53750.73828,2021641
2020-07-27,50432.79297,53087.15234,50432.79297,51096.38281,1920720
2020-07-28,51096.38281,52290.84375,50764.58594,52091.76563,1453744
2020-07-29,50432.79297,51759.97266,49835.5625,51428.17578,1256152
2020-07-30,51494.53516,52091.76563,51295.46094,51361.81641,1413041
2020-07-31,50432.79297,51361.81641,50432.79297,50698.23047,1148209
2020-08-03,50432.79297,52290.84375,50432.79297,52290.84375,667309
2020-08-04,53087.15234,54347.96875,52688.99609,54347.96875,929549
2020-08-05,54347.96875,55077.91797,53352.58594,54878.84375,1774952
2020-08-06,54812.48438,55144.27734,54347.96875,54945.19922,1239244
2020-08-07,55077.91797,55077.91797,54679.76563,55011.55859,781597
2020-08-10,55077.91797,55210.63672,54347.96875,54347.96875,1218479
2020-08-11,54746.125,54812.48438,54281.61328,54480.6875,613962
2020-08-12,54480.6875,54613.40625,54347.96875,54480.6875,467803
2020-08-13,55011.55859,55077.91797,54414.32813,55077.91797,678142
2020-08-14,55077.91797,55144.27734,54347.96875,54414.32813,1318992
2020-08-17,54414.32813,55011.55859,54215.25391,54613.40625,586928
2020-08-18,54613.40625,54812.48438,54215.25391,54613.40625,603685
2020-08-19,54613.40625,55077.91797,54414.32813,55077.91797,884266
2020-08-20,55077.91797,56073.30469,55077.91797,55077.91797,2190329
2020-08-21,55077.91797,55210.63672,54812.48438,55011.55859,2082221
2020-08-24,55077.91797,56139.66016,55077.91797,55675.14844,2730618
2020-08-25,55675.14844,56338.73828,55675.14844,55675.14844,2856283
2020-08-26,55675.14844,55675.14844,55343.35547,55409.71484,2471316
2020-08-27,55409.71484,55675.14844,55210.63672,55409.71484,3579366
2020-08-28,55476.07422,55675.14844,55276.99609,55343.35547,3959150
2020-08-31,55741.50781,56073.30469,54945.19922,55077.91797,1463720
2020-09-01,55077.91797,55276.99609,55011.55859,55077.91797,2645611
2020-09-03,55542.42969,57400.48047,55542.42969,57201.40625,4429078
2020-09-04,56405.09766,57135.04688,56272.37891,56338.73828,3689570
2020-09-07,56206.01953,56471.45703,55476.07422,55476.07422,2178726
2020-09-08,55476.07422,55675.14844,54613.40625,54746.125,3085582
2020-09-09,54414.32813,55210.63672,54082.53516,54547.04688,2259950
2020-09-10,55077.91797,55276.99609,54480.6875,54480.6875,1069486
2020-09-11,54480.6875,54812.48438,54281.61328,54613.40625,1003165
2020-09-14,54945.19922,55144.27734,54878.84375,55077.91797,991094
2020-09-15,55077.91797,55409.71484,54746.125,54746.125,1987628
2020-09-16,54812.48438,55144.27734,54414.32813,55011.55859,946413
2020-09-17,54746.125,55077.91797,54414.32813,54746.125,2351739
2020-09-18,54679.76563,55077.91797,54679.76563,55011.55859,1790866
2020-09-21,55144.27734,55476.07422,55077.91797,55077.91797,2518665
2020-09-22,55077.91797,56006.94531,54945.19922,55741.50781,2632590
2020-09-23,55874.22656,56736.89063,55874.22656,56670.53125,2102489
2020-09-24,55807.86719,57201.40625,55807.86719,57135.04688,2454423
2020-09-25,57135.04688,57201.40625,56736.89063,57068.6875,1668606
2020-09-28,56935.96875,57201.40625,56670.53125,57068.6875,1890867
2020-09-29,57068.6875,57135.04688,55608.78906,56139.66016,2681009
2020-09-30,56405.09766,56405.09766,55608.78906,55807.86719,1317757
2020-10-01,56471.45703,56471.45703,55874.22656,56272.37891,553097
2020-10-02,56272.37891,56405.09766,53087.15234,55741.50781,1342455
2020-10-05,56073.30469,56405.09766,55343.35547,55409.71484,1318201
